"survey_round","psu","lat","lon","pop","district","urban_rural","market","hh","agem","agec","sexc","k1","k3","k5"
"Endline",26,5.72153,-0.64466,540,"WestAkimMunicipal","Rural","Asamankese",4,36,16,1,1,2,NA
"Endline",26,5.72153,-0.64466,540,"WestAkimMunicipal","Rural","Asamankese",5,30,5,1,1,2,NA
"Endline",26,5.72153,-0.64466,540,"WestAkimMunicipal","Rural","Asamankese",6,21,3,1,1,2,NA
"Endline",26,5.72153,-0.64466,540,"WestAkimMunicipal","Rural","Asamankese",7,35,13,2,1,2,NA
"Endline",26,5.72153,-0.64466,540,"WestAkimMunicipal","Rural","Asamankese",8,18,12,1,2,NA,NA
"Endline",26,5.72153,-0.64466,540,"WestAkimMunicipal","Rural","Asamankese",9,37,18,1,1,2,NA
"Endline",26,5.72153,-0.64466,540,"WestAkimMunicipal","Rural","Asamankese",10,24,13,1,1,2,NA
"Endline",26,5.72153,-0.64466,540,"WestAkimMunicipal","Rural","Asamankese",11,20,16,2,2,NA,NA
"Endline",26,5.72153,-0.64466,540,"WestAkimMunicipal","Rural","Asamankese",12,29,5,1,2,NA,NA
"Endline",26,5.72153,-0.64466,540,"WestAkimMunicipal","Rural","Asamankese",13,35,7,2,2,NA,NA
"Endline",26,5.72153,-0.64466,540,"WestAkimMunicipal","Rural","Asamankese",14,40,16,2,2,NA,NA
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",1,28,6,2,2,NA,NA
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",2,32,18,2,1,2,NA
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",3,21,24,2,1,1,0
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",4,25,20,2,1,1,0
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",5,33,21,1,1,1,0
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",6,27,18,1,2,NA,NA
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",7,16,4,1,1,2,NA
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",8,17,18,2,1,1,7
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",9,35,13,2,1,2,NA
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",10,21,8,2,1,2,NA
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",11,20,18,1,1,2,NA
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",12,32,5,1,1,2,NA
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",13,33,4,1,1,2,NA
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",14,23,19,2,1,1,0
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",15,32,18,2,2,NA,NA
"Endline",27,5.76415,-0.52716,230,"WestAkimMunicipal","Rural","Asamankese",16,32,7,1,1,2,NA
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",1,19,22,1,1,2,NA
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",2,21,2,2,1,2,NA
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",3,37,20,1,1,1,0
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",4,38,11,2,1,1,0
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",5,25,13,1,1,2,NA
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",6,22,14,1,1,1,5
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",7,20,12,1,1,1,0
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",8,36,6,1,1,2,NA
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",9,28,9,1,2,NA,NA
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",10,25,4,2,1,2,NA
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",11,25,20,1,1,2,NA
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",12,19,22,1,1,1,0
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",13,28,21,2,1,1,0
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",14,24,10,1,1,1,0
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",15,24,16,2,1,1,0
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",16,21,11,2,1,2,NA
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",17,35,2,2,2,NA,NA
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",18,19,5,1,1,2,NA
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",19,33,16,2,1,1,0
"Endline",28,5.79654,-0.5207,16981,"WestAkimMunicipal","Rural","Asamankese",20,27,15,1,1,1,6
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",1,23,8,1,2,NA,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",2,24,12,1,1,1,1
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",3,45,4,1,1,2,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",4,36,1,1,1,2,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",5,21,10,2,1,2,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",6,21,6,2,1,1,0
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",7,18,4,1,1,2,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",8,21,1,2,1,2,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",9,24,16,1,1,1,0
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",10,23,7,1,1,1,2
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",11,33,18,2,1,2,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",12,24,8,2,2,NA,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",13,28,17,1,1,2,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",14,17,18,1,1,1,0
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",15,30,16,1,1,2,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",16,28,1,1,1,2,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",17,22,17,2,1,1,0
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",18,21,24,2,1,2,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",19,24,14,2,1,1,0
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",20,20,8,2,1,1,0
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",21,26,8,1,1,1,4
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",22,30,5,2,1,2,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",23,30,10,1,1,1,0
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",24,17,18,2,1,2,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",25,19,6,1,1,2,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",26,43,21,1,1,2,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",27,19,14,2,1,1,0
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",28,22,0,2,2,NA,NA
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",29,31,11,2,1,1,1
"Endline",29,5.9467,-0.80358,10000,"WestAkimMunicipal","Rural","Asamankese",30,22,17,1,1,1,0
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",1,24,19,1,1,2,NA
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",2,23,18,1,1,1,0
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",3,29,3,2,1,2,NA
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",4,19,20,2,1,1,0
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",5,25,4,2,1,2,NA
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",6,31,1,2,2,NA,NA
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",7,38,4,1,1,2,NA
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",8,29,24,2,2,NA,NA
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",9,34,11,1,1,2,NA
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",10,33,6,1,1,2,NA
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",11,23,5,2,1,2,NA
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",12,32,11,2,1,1,0
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",13,23,12,1,1,1,0
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",14,32,19,2,1,1,0
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",15,40,1,2,1,2,NA
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",16,24,17,1,1,1,0
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",17,27,16,1,1,1,0
"Endline",30,5.8433,-0.64585,600,"WestAkimMunicipal","Rural","Asamankese",18,25,17,1,1,1,3
"Endline",31,5.85199,-0.73374,150,"WestAkimMunicipal","Rural","Asamankese",1,38,13,1,1,1,3
"Endline",31,5.85199,-0.73374,150,"WestAkimMunicipal","Rural","Asamankese",2,37,12,2,1,1,0
"Endline",31,5.85199,-0.73374,150,"WestAkimMunicipal","Rural","Asamankese",3,17,1,2,1,2,NA
"Endline",31,5.85199,-0.73374,150,"WestAkimMunicipal","Rural","Asamankese",4,25,18,1,1,1,0
"Endline",31,5.85199,-0.73374,150,"WestAkimMunicipal","Rural","Asamankese",5,21,3,2,1,2,NA
"Endline",31,5.85199,-0.73374,150,"WestAkimMunicipal","Rural","Asamankese",6,25,11,2,1,2,NA
"Endline",31,5.85199,-0.73374,150,"WestAkimMunicipal","Rural","Asamankese",7,32,12,2,1,1,3
"Endline",31,5.85199,-0.73374,150,"WestAkimMunicipal","Rural","Asamankese",8,21,3,1,1,2,NA
"Endline",31,5.85199,-0.73374,150,"WestAkimMunicipal","Rural","Asamankese",9,31,2,2,1,2,NA
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",1,28,4,1,1,2,NA
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",2,36,0,1,1,2,NA
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",3,18,23,1,2,NA,NA
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",4,31,20,1,1,1,0
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",5,20,12,2,1,1,0
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",6,19,24,2,1,1,0
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",7,21,6,2,1,2,NA
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",8,43,5,1,1,2,NA
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",9,23,11,1,1,1,0
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",10,37,8,2,1,2,NA
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",11,32,21,1,1,1,0
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",12,28,1,2,2,NA,NA
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",13,19,2,1,1,2,NA
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",14,28,10,1,1,1,0
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",15,22,2,1,1,2,NA
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",16,27,3,2,1,2,NA
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",17,30,3,2,1,2,NA
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",18,19,23,2,1,1,0
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",19,19,16,1,1,1,0
"Endline",32,6.01237,-0.69326,9277,"WestAkimMunicipal","Rural","Asamankese",20,20,5,2,1,2,NA
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",1,20,9,1,1,2,NA
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",2,18,1,1,1,2,NA
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",3,21,12,1,1,1,0
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",4,52,10,2,2,NA,NA
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",5,38,18,1,1,2,NA
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",6,30,0,2,2,NA,NA
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",7,16,8,2,1,2,NA
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",8,21,23,2,1,2,NA
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",9,30,18,2,2,NA,NA
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",10,27,6,2,2,NA,NA
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",11,28,18,2,1,2,NA
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",12,33,22,2,1,1,2
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",13,39,4,1,1,2,NA
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",14,32,7,1,1,2,NA
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",15,40,15,1,1,2,NA
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",16,25,9,1,1,1,2
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",17,20,10,2,2,NA,NA
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",18,32,11,1,1,1,1
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",19,28,18,2,1,1,2
"Endline",33,5.80419,-0.44326,250,"WestAkimMunicipal","Rural","Asamankese",20,29,8,2,1,1,3
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",1,29,17,1,1,1,0
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",2,30,9,2,2,NA,NA
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",3,21,20,1,1,1,0
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",4,33,21,2,1,2,NA
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",5,40,20,2,1,1,0
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",6,39,2,2,1,2,NA
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",7,20,23,2,1,1,0
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",8,39,1,2,1,2,NA
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",9,36,1,1,1,2,NA
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",10,34,17,1,1,1,0
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",11,26,17,2,1,1,0
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",12,22,14,1,1,1,0
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",13,26,17,1,1,1,0
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",14,32,4,1,2,NA,NA
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",15,39,20,2,1,1,0
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",16,19,12,1,1,1,2
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",17,16,9,1,1,1,7
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",18,30,4,2,1,2,NA
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",19,25,5,2,1,1,7
"Endline",34,5.90682,-0.73407,2100,"WestAkimMunicipal","Rural","Asamankese",20,20,20,2,1,1,0
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",1,25,1,1,1,2,NA
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",2,37,23,1,1,2,NA
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",3,25,23,1,1,2,NA
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",4,34,14,2,1,1,5
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",5,38,22,2,1,2,NA
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",6,30,17,1,2,NA,NA
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",7,23,3,1,2,NA,NA
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",8,38,1,2,1,2,NA
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",10,27,8,2,1,1,2
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",11,18,12,2,1,2,NA
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",12,38,24,2,1,2,NA
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",13,22,18,2,1,1,0
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",14,30,4,1,1,2,NA
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",15,29,1,2,1,2,NA
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",16,21,18,1,1,2,NA
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",17,24,3,1,1,2,NA
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",18,36,8,1,1,2,NA
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",19,24,8,2,1,2,NA
"Endline",35,5.83638,-0.70614,820,"WestAkimMunicipal","Rural","Asamankese",9,30,2,2,1,1,5
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",1,16,18,1,1,1,1
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",2,25,15,2,1,2,NA
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",3,30,12,2,1,2,NA
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",4,20,16,2,1,1,0
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",5,34,0,1,1,2,NA
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",6,28,5,1,1,2,NA
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",7,26,8,1,1,2,NA
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",8,18,16,2,1,1,0
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",9,23,9,2,1,1,0
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",10,40,1,1,1,2,NA
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",11,24,17,2,1,1,0
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",12,35,21,1,1,1,3
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",13,34,18,2,1,2,NA
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",14,40,15,2,1,2,NA
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",15,23,14,1,1,1,0
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",16,23,0,1,1,2,NA
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",17,28,12,1,1,2,NA
"Endline",36,5.81788,-0.7272,720,"WestAkimMunicipal","Rural","Asamankese",18,20,18,2,1,2,NA
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",1,28,18,1,1,2,NA
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",2,25,18,1,1,2,NA
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",3,30,16,1,1,2,NA
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",4,25,9,2,1,1,0
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",6,18,17,2,1,1,0
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",8,25,8,1,1,1,0
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",11,30,18,2,1,1,0
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",12,22,18,2,1,1,0
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",13,30,22,2,2,NA,NA
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",14,26,9,2,1,1,0
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",15,31,11,2,1,1,0
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",16,36,11,1,1,1,0
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",17,34,7,2,1,2,NA
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",18,26,22,1,1,2,NA
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",19,17,1,1,1,2,NA
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",7,33,13,1,1,1,2
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",10,36,22,1,1,1,1
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",5,19,9,2,1,1,0
"Endline",37,5.82598,-0.65517,285,"WestAkimMunicipal","Rural","Asamankese",9,27,3,2,1,2,NA
"Endline",38,5.85907,-0.54703,250,"WestAkimMunicipal","Rural","Asamankese",2,27,14,1,1,1,0
"Endline",38,5.85907,-0.54703,250,"WestAkimMunicipal","Rural","Asamankese",1,34,15,1,1,1,0
"Endline",38,5.85907,-0.54703,250,"WestAkimMunicipal","Rural","Asamankese",8,44,19,2,1,1,0
"Endline",38,5.85907,-0.54703,250,"WestAkimMunicipal","Rural","Asamankese",3,27,2,1,1,2,NA
"Endline",38,5.85907,-0.54703,250,"WestAkimMunicipal","Rural","Asamankese",4,37,20,1,1,1,0
"Endline",38,5.85907,-0.54703,250,"WestAkimMunicipal","Rural","Asamankese",5,19,18,2,1,1,0
"Endline",38,5.85907,-0.54703,250,"WestAkimMunicipal","Rural","Asamankese",6,17,1,1,1,2,NA
"Endline",38,5.85907,-0.54703,250,"WestAkimMunicipal","Rural","Asamankese",7,18,3,1,1,2,NA
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",1,22,16,2,1,2,NA
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",2,25,14,2,1,1,2
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",3,36,21,2,1,1,1
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",4,22,1,2,1,2,NA
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",5,22,18,2,1,1,2
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",6,25,4,1,1,2,NA
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",7,25,12,2,1,1,1
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",8,26,22,1,1,2,NA
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",9,30,18,2,1,2,NA
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",10,15,0,2,2,NA,NA
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",11,24,8,1,1,1,0
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",12,24,6,2,1,2,NA
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",13,34,9,1,1,2,NA
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",14,45,2,2,1,2,NA
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",15,99,4,1,1,2,NA
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",16,39,22,1,1,2,NA
